procedure_code,RBCS_ID,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_SubCat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_CD_ADD_DT,HCPCS_CD_END_DT,RBCS_Release_Year,RBCS_Reassigned,Final_CY_Prior_to_Reassignment
44121,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1995,31Dec9999,2020,0,9999
44125,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44126,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2002,31Dec9999,2020,0,9999
44127,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2002,31Dec9999,2020,0,9999
44128,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2002,31Dec9999,2020,0,9999
44130,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44132,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec9999,2023,0,9999
44133,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec9999,2023,0,9999
44135,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec9999,2020,0,9999
44136,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec9999,2020,0,9999
44137,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2005,31Dec9999,2020,0,9999
44139,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1995,31Dec9999,2020,0,9999
44140,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44141,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44143,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44144,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44145,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44146,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44147,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1987,31Dec9999,2020,0,9999
44150,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44151,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1987,31Dec9999,2020,0,9999
44155,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44156,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1987,31Dec9999,2020,0,9999
44157,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2007,31Dec9999,2020,0,9999
44158,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2007,31Dec9999,2020,0,9999
44160,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44180,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
44186,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
44187,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
44188,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
44202,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2000,31Dec9999,2020,0,9999
44203,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2002,31Dec9999,2020,0,9999
44204,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2002,31Dec9999,2020,0,9999
44205,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2002,31Dec9999,2020,0,9999
44206,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2003,31Dec9999,2020,0,9999
44207,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2003,31Dec9999,2020,0,9999
44208,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2003,31Dec9999,2020,0,9999
44210,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2003,31Dec9999,2020,0,9999
44211,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2003,31Dec9999,2020,0,9999
44212,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2003,31Dec9999,2020,0,9999
44213,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
44227,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
44238,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2003,31Dec9999,2024,1,9999
44300,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44310,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44312,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44314,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44316,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44320,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44322,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1987,31Dec9999,2020,0,9999
44340,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44345,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44346,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1987,31Dec9999,2020,0,9999
44360,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44361,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44363,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44364,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44365,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1994,31Dec9999,2020,0,9999
44366,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44369,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44370,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec9999,2020,0,9999
44372,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1989,31Dec9999,2020,0,9999
44373,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1989,31Dec9999,2020,0,9999
44376,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1994,31Dec9999,2020,0,9999
44377,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1994,31Dec9999,2020,0,9999
44378,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1994,31Dec9999,2020,0,9999
44379,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2001,31Dec9999,2020,0,9999
44380,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44381,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44382,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44383,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec2014,2020,0,9999
44384,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44385,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44386,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
44388,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44389,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44390,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44391,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44392,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44393,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1985,31Dec2014,2020,0,9999
44394,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1994,31Dec9999,2020,0,9999
44397,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec2014,2020,0,9999
44401,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44402,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44403,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2024,1,9999
44404,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44405,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44406,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44407,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44408,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2020,0,9999
44500,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1994,31Dec9999,2020,0,9999
44602,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1994,31Dec9999,2020,0,9999
44603,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1994,31Dec9999,2020,0,9999
44604,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1994,31Dec9999,2020,0,9999
44605,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44615,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1994,31Dec9999,2020,0,9999
44620,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44625,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44626,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1998,31Dec9999,2020,0,9999
44640,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44650,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44660,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44661,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44680,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44700,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1998,31Dec9999,2020,0,9999
44701,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2003,31Dec9999,2020,0,9999
44705,TA002N,T,Test,TA,Anatomic Pathology,002,Surgical Pathology Examination,N,01Jan2013,31Dec9999,2020,0,9999
44715,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2005,31Dec9999,2020,0,9999
44720,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2005,31Dec9999,2020,0,9999
44721,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2005,31Dec9999,2020,0,9999
44799,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2024,1,9999
44800,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44820,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44850,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44899,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2024,1,9999
44900,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44950,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44955,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
44960,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
44970,PG004M,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,M,01Jan2000,31Dec9999,2024,1,9999
44979,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2000,31Dec9999,2024,1,9999
45000,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45005,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
45020,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45100,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
45108,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
45110,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45111,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45112,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45113,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1995,31Dec9999,2020,0,9999
45114,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45116,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45119,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1998,31Dec9999,2020,0,9999
45120,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45121,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1988,31Dec9999,2020,0,9999
45123,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1995,31Dec9999,2020,0,9999
45126,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1999,31Dec9999,2020,0,9999
45130,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45135,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45136,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2002,31Dec9999,2020,0,9999
45150,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2024,1,9999
45160,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45171,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2010,31Dec9999,2020,0,9999
45172,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2010,31Dec9999,2020,0,9999
45190,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1995,31Dec9999,2020,0,9999
45300,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45303,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45305,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45307,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45308,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1994,31Dec9999,2020,0,9999
45309,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1994,31Dec9999,2020,0,9999
45315,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45317,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45320,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1988,31Dec9999,2020,0,9999
45321,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1985,31Dec9999,2020,0,9999
45327,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2001,31Dec9999,2020,0,9999
45330,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45331,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45332,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45333,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45334,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45335,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2003,31Dec9999,2020,0,9999
45337,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1988,31Dec9999,2020,0,9999
45338,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1994,31Dec9999,2020,0,9999
45339,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1994,31Dec2014,2020,0,9999
45340,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2003,31Dec9999,2020,0,9999
45341,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2001,31Dec9999,2020,0,9999
45342,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2001,31Dec9999,2020,0,9999
45345,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2001,31Dec2014,2020,0,9999
45346,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45347,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45349,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45350,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45355,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec2014,2020,0,9999
45378,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45379,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45380,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45381,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2003,31Dec9999,2020,0,9999
45382,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1984,31Dec9999,2020,0,9999
45383,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan1985,31Dec2014,2020,0,9999
45384,PG012O,P,Procedure,PG,Digestive/Gastrointestinal,012,Colonoscopy - Lesion Removal,O,01Jan1994,31Dec9999,2020,0,9999
45385,PG012O,P,Procedure,PG,Digestive/Gastrointestinal,012,Colonoscopy - Lesion Removal,O,01Jan1984,31Dec9999,2020,0,9999
45386,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2003,31Dec9999,2020,0,9999
45387,PG004M,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,M,01Jan2001,31Dec2014,2020,0,9999
45388,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45389,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45390,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45391,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2005,31Dec9999,2020,0,9999
45392,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2005,31Dec9999,2024,1,9999
45393,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45395,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
45397,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
45398,PG004O,P,Procedure,PG,Digestive/Gastrointestinal,004,Lower GI Endoscopy - Other,O,01Jan2015,31Dec9999,2020,0,9999
45399,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2015,31Dec9999,2024,1,9999
45400,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
45402,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan2006,31Dec9999,2020,0,9999
45499,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan2006,31Dec9999,2024,1,9999
45500,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2024,1,9999
45505,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
45520,PG000O,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
45540,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45541,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45550,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
45560,PG000M,P,Procedure,PG,Digestive/Gastrointestinal,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
